price,areaWithType,bedRoom,bathroom,balcony,facing,property_type,floor_nbr,additional_room_count,furnishDetails_count,features_count,Environment,Safety,Lifestyle,Connectivity,Green Area,Amenities,Management,Construction,nearbyLocations_count,agePossession_avg,prop_location,total_area_in_sqft,rate_per_sqft
10400000.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2,2,3,East,flat,17.0,1.0,0.0,25.0,0.0,0.0,0.0,4.5,4.5,4.0,4.0,4.5,13,0.5, Sector 85 Gurgaon,13239.6,8320.0
12500000.0,Super Built up area 1744(162.02 sq.m.),3,3,2,East,flat,11.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.5,15,3.0, Sector 90 Gurgaon,14079.18,7167.0
34000000.0,Super Built up area 2802(260.31 sq.m.)Built Up area: 2225.56 sq.ft. (206.76 sq.m.),3,3,2,North-East,flat,14.0,0.0,18.0,30.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,8,3.0, Sector 112 Gurgaon,22620.34,12134.0
12500000.0,Super Built up area 1703(158.21 sq.m.),3,3,3,North,flat,28.0,1.0,0.0,8.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.5,15,7.5, Sector 90 Gurgaon,13748.19,7339.0
4150000.0,Carpet area: 501 (46.54 sq.m.),2,2,1,West,flat,7.0,4.0,0.0,8.0,5.0,4.5,5.0,4.5,0.0,0.0,0.0,0.0,10,0.5, Sector 86 Gurgaon,5392.71,8283.0
7500000.0,Super Built up area 1245(115.66 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 1020 sq.ft. (94.76 sq.m.),2,2,2,East,flat,19.0,1.0,18.0,20.0,0.0,0.0,0.0,4.0,5.0,3.5,4.0,4.5,10,3.0, Sector 83 Gurgaon,10050.79,6024.0
17000000.0,Super Built up area 2215(205.78 sq.m.),4,4,3,North-West,flat,15.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.5,15,7.5, Sector 90 Gurgaon,17881.53,7223.0
8700000.0,Super Built up area 1310(121.7 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,2,North-West,flat,9.0,1.0,0.0,17.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,4.0,10,3.0, Sector 91 Gurgaon,10575.53,6641.0
12500000.0,Super Built up area 1702(158.12 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3,3,3,North,flat,18.0,1.0,0.0,20.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.5,15,7.5, Sector 90 Gurgaon,13740.12,10416.0
23500000.0,Super Built up area 2092(194.35 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3,4,3,North,flat,18.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,9,3.0, Sector 81 Gurgaon,16888.56,11233.0
17300000.0,Super Built up area 2290(212.75 sq.m.),3,4,3,North-East,flat,15.0,1.0,0.0,29.0,0.0,0.0,0.0,5.0,4.0,4.5,5.0,5.0,14,3.0, Sector 104 Gurgaon,18487.0,7554.0
9700000.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),2,2,3,North-East,flat,6.0,1.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.5, Sector 106 Gurgaon,11181.0,8818.0
13500000.0,Super Built up area 2355(218.79 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4,4,3,North-East,flat,18.0,2.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0, Sector 106 Gurgaon,19011.74,7297.0
13200000.0,Super Built up area 1997(185.53 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,5,3,North-East,flat,11.0,1.0,18.0,15.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,15,0.5, Sector 99A Gurgaon,16121.63,6609.0
7150000.0,Super Built up area 1275(118.45 sq.m.),2,2,3,North-East,flat,10.0,0.0,18.0,29.0,0.0,0.0,0.0,3.5,5.0,5.0,4.0,4.5,7,3.0, Sohna,10292.98,5607.0
7800000.0,Super Built up area 1457(135.36 sq.m.),2,2,2,North,flat,7.0,1.0,18.0,25.0,0.0,0.0,0.0,3.5,5.0,5.0,4.0,4.5,7,3.0, Sohna,11762.25,5422.0
55000000.0,Super Built up area 3243(301.28 sq.m.)Built Up area: 2803 sq.ft. (260.41 sq.m.)Carpet area: 2388 sq.ft. (221.85 sq.m.),3,4,3,North-East,flat,3.0,1.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,9,3.0, Sector 65 Gurgaon,26180.5,16959.0
23000000.0,Super Built up area 2132(198.07 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,4,3,North-East,flat,18.0,1.0,18.0,30.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,9,3.0, Sector 81 Gurgaon,17211.48,14375.0
4300000.0,Super Built up area 1364(126.72 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1020 sq.ft. (94.76 sq.m.),2,2,2,North,flat,6.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4,3.0, Sector 95 Gurgaon,11011.47,3152.0
9850000.0,Super Built up area 1534(142.51 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),2,2,3,West,flat,7.0,1.0,18.0,32.0,0.0,0.0,0.0,4.0,4.5,5.0,4.5,5.0,6,3.0, Sector 107 Gurgaon,12383.87,6421.0
8000000.0,Super Built up area 1366(126.91 sq.m.)Carpet area: 1055 sq.ft. (98.01 sq.m.),2,2,3,West,flat,6.0,1.0,18.0,32.0,0.0,0.0,0.0,4.0,4.5,5.0,4.5,5.0,6,3.0, Sector 107 Gurgaon,11027.62,5856.0
26500000.0,Super Built up area 3150(292.64 sq.m.),4,4,3,North-East,flat,10.0,1.0,0.0,32.0,0.0,0.0,0.0,5.0,4.0,4.5,5.0,5.0,14,3.0, Sector 104 Gurgaon,25429.71,8412.0
23500000.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1405 sq.ft. (130.53 sq.m.),3,3,2,North-East,flat,1.0,1.0,18.0,21.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,15,10.0, DLF Phase 5,13320.33,14242.0
12900000.0,Super Built up area 1943(180.51 sq.m.)Carpet area: 1460 sq.ft. (135.64 sq.m.),3,3,3,East,flat,1.0,1.0,18.0,31.0,0.0,0.0,0.0,4.0,4.5,5.0,4.5,5.0,6,3.0, Sector 107 Gurgaon,15685.69,8835.0
18300000.0,Super Built up area 2290(212.75 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3,4,3,North,flat,10.0,1.0,18.0,30.0,0.0,0.0,0.0,5.0,4.0,4.5,5.0,5.0,14,3.0, Sector 104 Gurgaon,18487.0,7991.0
13899999.999999998,Super Built up area 2361(219.34 sq.m.)Carpet area: 1780 sq.ft. (165.37 sq.m.),3,4,3,East,flat,6.0,2.0,18.0,32.0,0.0,0.0,0.0,4.0,4.5,5.0,4.5,5.0,6,3.0, Sector 107 Gurgaon,19060.18,5887.0
11200000.000000002,Super Built up area 1735(161.19 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1126 sq.ft. (104.61 sq.m.),3,3,2,South-East,flat,4.0,4.0,18.0,30.0,0.0,0.0,0.0,4.0,5.0,3.5,4.0,4.5,10,3.0, Sector 83 Gurgaon,14006.52,6455.0
6500000.0,Super Built up area 1365(126.81 sq.m.),2,2,2,East,flat,5.0,1.0,18.0,31.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,0,3.0, Sector 108 Gurgaon,11019.54,4761.0
15000000.0,Super Built up area 2320(215.54 sq.m.)Carpet area: 1325 sq.ft. (123.1 sq.m.),3,4,3,North-West,flat,3.0,2.0,0.0,20.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,4.0,10,3.0, Sector 91 Gurgaon,18729.19,6465.0
19000000.0,Super Built up area 2724(253.07 sq.m.),4,4,3,North,flat,9.0,1.0,0.0,21.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,4.0,10,3.0, Sector 91 Gurgaon,21990.65,6975.0
23500000.0,Super Built up area 2093(194.45 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,3,3,North-East,flat,8.0,1.0,18.0,28.0,0.0,0.0,0.0,4.0,5.0,5.0,4.5,4.0,9,7.5, Nirvana Country,16896.63,11227.0
6000000.0,Super Built up area 735(68.28 sq.m.),1,1,1,North-East,flat,5.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,7.5, Sector 2 Gurgaon,5933.6,8163.0
20000000.0,Super Built up area 1370(127.28 sq.m.),3,3,1,North-East,flat,12.0,0.0,18.0,19.0,0.0,0.0,0.0,5.0,4.5,4.0,5.0,5.0,4,10.0, DLF Phase 4,11059.91,14598.0
15700000.0,Super Built up area 1424(132.29 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),2,2,3,South,flat,10.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.0, Sector 74 Gurgaon,11495.85,11000.0
14400000.0,Carpet area: 1990 (184.88 sq.m.),3,3,3,North-West,flat,8.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,13,0.5, Sector 37C Gurgaon,21420.16,7250.0
12600000.0,Super Built up area 1735(161.19 sq.m.)Built Up area: 1400 sq.ft. (130.06 sq.m.)Carpet area: 965 sq.ft. (89.65 sq.m.),3,3,3,North-East,flat,4.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,13,0.5, Sector 37C Gurgaon,14006.52,7250.0
10500000.0,Super Built up area 1230(114.27 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,2,North-East,flat,11.0,0.0,18.0,23.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,10,0.5, Sector 68 Gurgaon,9929.7,8536.0
64400000.00000001,Super Built up area 3390(314.94 sq.m.),4,4,3,West,flat,7.0,1.0,18.0,16.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,15,7.5, Sector 53 Gurgaon,27367.22,19000.0
75600000.0,Built Up area: 4200 (390.19 sq.m.),4,4,3,West,flat,23.0,2.0,18.0,17.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,11,3.0, Sector 62 Gurgaon,38427.12,18000.0
38000000.0,Built Up area: 2450 (227.61 sq.m.),3,3,3,South-East,flat,1.0,2.0,18.0,15.0,0.0,0.0,0.0,4.5,4.0,4.0,5.0,4.0,15,7.5, DLF Phase 5,22415.82,15510.0
67500000.0,Super Built up area 2704(251.21 sq.m.)Carpet area: 1534 sq.ft. (142.51 sq.m.),4,4,2,North,flat,8.0,1.0,18.0,24.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,15,7.5, Sector 54 Gurgaon,21829.19,24963.0
6450000.0,Super Built up area 1300(120.77 sq.m.)Built Up area: 1225 sq.ft. (113.81 sq.m.)Carpet area: 1075 sq.ft. (99.87 sq.m.),2,2,3,North-West,flat,11.0,1.0,18.0,8.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,10,3.0, Sector 90 Gurgaon,10494.8,4961.0
17500000.0,Super Built up area 2150(199.74 sq.m.)Built Up area: 1797 sq.ft. (166.95 sq.m.),3,4,3,North-East,flat,7.0,1.0,0.0,31.0,0.0,0.0,0.0,4.5,4.5,4.5,5.0,4.5,11,3.0, Sector 109 Gurgaon,17356.79,8139.0
15400000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,4,3,South,flat,5.0,1.0,18.0,17.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,45,10.0, Sector 56 Gurgaon,16145.85,8324.0
14000000.0,Super Built up area 1650(153.29 sq.m.),3,3,3,North,flat,4.0,1.0,18.0,16.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,10,3.0, Sector 102 Gurgaon,13320.33,8484.0
9700000.0,Super Built up area 915(85.01 sq.m.),2,2,2,East,flat,12.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,13,3.0, Sector 102 Gurgaon,7386.73,10601.0
13500000.0,Super Built up area 1359(126.26 sq.m.),2,2,2,North-East,flat,9.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,13,3.0, Sector 102 Gurgaon,10971.11,9933.0
17500000.0,Super Built up area 1942(180.42 sq.m.),3,4,3,North,flat,13.0,1.0,18.0,19.0,0.0,0.0,0.0,4.5,5.0,5.0,5.0,5.0,15,3.0, Sector 102 Gurgaon,15677.62,9011.0
22000000.0,Super Built up area 2875(267.1 sq.m.),4,6,3,North-East,flat,4.0,1.0,18.0,21.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,4.0,15,3.0, Sector 103 Gurgaon,23209.66,7652.0
24500000.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1460 sq.ft. (135.64 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),3,3,3,West,flat,15.0,0.0,18.0,8.0,4.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,13,3.0, Sector 108 Gurgaon,14087.25,14040.0
15000000.0,Super Built up area 2355(218.79 sq.m.)Built Up area: 1535 sq.ft. (142.61 sq.m.)Carpet area: 1403 sq.ft. (130.34 sq.m.),4,6,3,North-West,flat,11.0,1.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0, Sector 106 Gurgaon,19011.74,6369.0
24000000.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 1940 sq.ft. (180.23 sq.m.)Carpet area: 1730 sq.ft. (160.72 sq.m.),3,4,3,North-East,flat,5.0,1.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0, Sector 113 Gurgaon,17897.67,10825.0
24500000.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 1890 sq.ft. (175.59 sq.m.)Carpet area: 1680 sq.ft. (156.08 sq.m.),3,3,3,North-East,flat,3.0,1.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0, Sector 113 Gurgaon,17897.67,11050.0
30000000.0,Super Built up area 2691(250 sq.m.)Built Up area: 2460 sq.ft. (228.54 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3,3,3,East,flat,3.0,1.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0, Sector 113 Gurgaon,21724.24,14285.0
16500000.0,Super Built up area 1579(146.69 sq.m.)Built Up area: 1420 sq.ft. (131.92 sq.m.)Carpet area: 1220 sq.ft. (113.34 sq.m.),3,2,2,North-East,flat,3.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0, Sector 113 Gurgaon,12747.15,10449.0
8800000.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 1120 sq.ft. (104.05 sq.m.)Carpet area: 1040 sq.ft. (96.62 sq.m.),2,2,3,South-East,flat,3.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0, Sector 106 Gurgaon,11181.0,6353.0
8800000.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 845 sq.ft. (78.5 sq.m.),2,2,3,South,flat,1.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0, Sector 106 Gurgaon,11181.0,6353.0
12800000.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3,4,3,North-West,flat,24.0,1.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0, Sector 106 Gurgaon,14208.35,7272.0
13400000.0,Super Built up area 2355(218.79 sq.m.)Built Up area: 1535 sq.ft. (142.61 sq.m.)Carpet area: 1403 sq.ft. (130.34 sq.m.),4,5,3,South-East,flat,7.0,1.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0, Sector 106 Gurgaon,19011.74,9550.0
13200000.0,Super Built up area 2355(218.79 sq.m.)Built Up area: 1535 sq.ft. (142.61 sq.m.)Carpet area: 1403 sq.ft. (130.34 sq.m.),4,5,3,South-West,flat,11.0,1.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0, Sector 106 Gurgaon,19011.74,5605.0
11299999.999999998,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3,4,3,North-West,flat,18.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0, Sector 106 Gurgaon,14208.35,6406.0
13799999.999999998,Super Built up area 2352(218.51 sq.m.)Built Up area: 2150 sq.ft. (199.74 sq.m.)Carpet area: 1930 sq.ft. (179.3 sq.m.),4,5,3,South-East,flat,1.0,2.0,18.0,8.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,15,3.0, Sector 99A Gurgaon,18987.52,7150.0
11600000.0,Super Built up area 1997(185.53 sq.m.)Built Up area: 1790 sq.ft. (166.3 sq.m.)Carpet area: 1420 sq.ft. (131.92 sq.m.),3,3,3,North-East,flat,3.0,2.0,18.0,8.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,15,3.0, Sector 99A Gurgaon,16121.63,5808.0
23300000.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 2098 sq.ft. (194.91 sq.m.)Carpet area: 1859 sq.ft. (172.71 sq.m.),3,3,3,North,flat,3.0,1.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.5, Sector 113 Gurgaon,17897.67,12533.0
30500000.0,Super Built up area 2690(249.91 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2240 sq.ft. (208.1 sq.m.),3,4,3,North-East,flat,15.0,1.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.5, Sector 113 Gurgaon,21716.17,11338.0
12500000.0,Super Built up area 1827.5(169.78 sq.m.),3,2,1,South-West,flat,6.0,4.0,18.0,32.0,0.0,0.0,0.0,4.5,4.5,4.0,4.0,4.0,10,3.0, Sector 83 Gurgaon,14753.27,6839.0
12500000.0,Super Built up area 1620(150.5 sq.m.)Carpet area: 862.18 sq.ft. (80.1 sq.m.),3,3,2,South-West,flat,1.0,2.0,18.0,29.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,9,3.0, Sector 79 Gurgaon,13078.14,7716.0
10500000.0,Super Built up area 1755(163.04 sq.m.),3,3,2,South-West,flat,14.0,4.0,18.0,32.0,0.0,0.0,0.0,4.5,4.5,4.0,4.0,4.0,10,3.0, Sector 83 Gurgaon,14167.98,5982.0
12500000.0,Super Built up area 1490(138.43 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3,3,3,South-West,flat,22.0,2.0,18.0,28.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,9,3.0, Sector 79 Gurgaon,12028.66,8389.0
11000000.0,Super Built up area 1490(138.43 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3,3,3,South-West,flat,22.0,2.0,18.0,26.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,9,3.0, Sector 79 Gurgaon,12028.66,12732.0
13000000.0,Super Built up area 1720(159.79 sq.m.)Carpet area: 1095.3 sq.ft. (101.76 sq.m.),3,3,3,North,flat,16.0,1.0,18.0,31.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,11,3.0, Sector 83 Gurgaon,13885.43,11868.0
22799999.999999996,Super Built up area 3434(319.03 sq.m.)Carpet area: 2600 sq.ft. (241.55 sq.m.),4,4,3,South-East,flat,8.0,1.0,0.0,12.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,10,3.0, Sector 84 Gurgaon,27722.42,8769.0
12000000.0,Super Built up area 1671(155.24 sq.m.)Built Up area: 1190 sq.ft. (110.55 sq.m.)Carpet area: 970 sq.ft. (90.12 sq.m.),2,2,2,East,flat,4.0,2.0,18.0,17.0,0.0,0.0,0.0,4.5,4.5,4.0,4.0,4.5,13,3.0, Sector 85 Gurgaon,13489.86,12371.0
12200000.0,Super Built up area 1772(164.62 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 916 sq.ft. (85.1 sq.m.),2,2,3,North-East,flat,16.0,1.0,18.0,17.0,0.0,0.0,0.0,4.5,4.5,4.0,4.0,4.5,13,3.0, Sector 85 Gurgaon,14305.22,13318.0
11000000.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1173 sq.ft. (108.98 sq.m.)Carpet area: 882 sq.ft. (81.94 sq.m.),2,2,3,North,flat,12.0,1.0,18.0,15.0,0.0,0.0,0.0,4.5,4.5,4.0,4.0,4.5,13,3.0, Sector 85 Gurgaon,13239.6,12471.0
11500000.0,Super Built up area 1741(161.74 sq.m.)Built Up area: 1263 sq.ft. (117.34 sq.m.)Carpet area: 961 sq.ft. (89.28 sq.m.),2,2,3,North-East,flat,20.0,1.0,18.0,20.0,0.0,0.0,0.0,4.5,4.5,4.0,4.0,4.5,13,3.0, Sector 85 Gurgaon,14054.96,11966.0
12000000.0,Super Built up area 1510(140.28 sq.m.)Carpet area: 867.24 sq.ft. (80.57 sq.m.),3,3,3,North,flat,18.0,2.0,18.0,27.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,9,3.0, Sector 79 Gurgaon,12190.12,13837.0
14000000.0,Super Built up area 1720(159.79 sq.m.)Carpet area: 1095.3 sq.ft. (101.76 sq.m.),3,3,3,North-West,flat,2.0,4.0,18.0,32.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,11,3.0, Sector 83 Gurgaon,13885.43,8139.0
11000000.0,Super Built up area 1755(163.04 sq.m.),3,3,2,South,flat,8.0,3.0,18.0,32.0,0.0,0.0,0.0,4.5,4.5,4.0,4.0,4.0,10,3.0, Sector 83 Gurgaon,14167.98,6267.0
10000000.0,Super Built up area 1740(161.65 sq.m.),3,3,2,South-East,flat,2.0,1.0,18.0,32.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,15,3.0, Sector 83 Gurgaon,14046.89,5747.0
15200000.0,Super Built up area 1923(178.65 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,4,3,South,flat,15.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,10,3.0, Sector 84 Gurgaon,15524.23,7904.0
18000000.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1244.33 sq.ft. (115.6 sq.m.),3,4,3,West,flat,4.0,4.0,18.0,32.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,11,3.0, Sector 83 Gurgaon,15338.56,9473.0
16000000.0,Super Built up area 1850(171.87 sq.m.),3,3,3,East,flat,6.0,4.0,18.0,30.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,11,3.0, Sector 83 Gurgaon,14934.91,8648.0
15500000.0,Super Built up area 1815(168.62 sq.m.)Carpet area: 1071.33 sq.ft. (99.53 sq.m.),3,4,3,South-West,flat,11.0,1.0,18.0,28.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,9,3.0, Sector 79 Gurgaon,14652.36,8539.0
13000000.0,Super Built up area 1620(150.5 sq.m.)Carpet area: 867.24 sq.ft. (80.57 sq.m.),3,3,2,West,flat,6.0,2.0,18.0,28.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,9,3.0, Sector 79 Gurgaon,13078.14,8024.0
22500000.0,Super Built up area 2660(247.12 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3,4,3,West,flat,8.0,3.0,18.0,23.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,10,3.0, Sector 81 Gurgaon,21473.98,8458.0
47900000.0,Super Built up area 4115(382.3 sq.m.),5,5,3,South,flat,14.0,3.0,0.0,8.0,0.0,0.0,0.0,4.0,5.0,4.5,4.0,5.0,13,3.0, Sector 49 Gurgaon,33220.09,11628.0
12500000.0,Super Built up area 1703(158.21 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,3,South,flat,10.0,1.0,18.0,7.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.5,15,3.0, Sector 90 Gurgaon,13748.19,6459.0
14000000.0,Super Built up area 1890(175.59 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,3,North,flat,7.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,4.0,10,3.0, Sector 91 Gurgaon,15257.83,7407.0
13799999.999999998,Carpet area: 2066 (191.94 sq.m.),3,3,3,North,flat,7.0,1.0,0.0,11.0,0.0,0.0,0.0,4.5,5.0,5.0,4.5,4.5,7,3.0, Sector 88A Gurgaon,22238.22,6679.0
13000000.0,Carpet area: 1791 (166.39 sq.m.),3,3,3,North-West,flat,4.0,0.0,0.0,13.0,0.0,0.0,0.0,4.5,5.0,5.0,4.5,4.5,7,3.0, Sector 88A Gurgaon,19278.14,7258.0
10000000.0,Super Built up area 1503(139.63 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,2,North-West,flat,4.0,1.0,18.0,8.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,11,3.0, Sector 79 Gurgaon,12133.61,6653.0
10000000.0,Carpet area: 1450 (134.71 sq.m.),2,2,3,undetermined,flat,7.0,1.0,0.0,13.0,0.0,0.0,0.0,4.5,5.0,5.0,4.5,4.5,7,3.0, Sector 88A Gurgaon,15607.65,6896.0
9500000.0,Carpet area: 1307 (121.42 sq.m.),2,2,2,North-West,flat,6.0,0.0,0.0,14.0,0.0,0.0,0.0,4.5,5.0,5.0,4.5,4.5,7,3.0, Sector 88A Gurgaon,14068.42,7268.0
18500000.0,Super Built up area 1472(136.75 sq.m.)Built Up area: 1470 sq.ft. (136.57 sq.m.)Carpet area: 1251 sq.ft. (116.22 sq.m.),2,3,3,South-East,flat,16.0,2.0,18.0,15.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,15,3.0, Sector 66 Gurgaon,11883.35,12567.0
16500000.0,Super Built up area 1950(181.16 sq.m.),4,3,3,South,flat,9.0,1.0,0.0,17.0,0.0,0.0,0.0,4.5,4.0,5.0,5.0,4.5,10,3.0, Sector 77 Gurgaon,15742.2,8461.0
